term,mean_tfidf_green,mean_tfidf_non_green,diff_green_minus_non,ratio_green_over_non,doc_freq
important,0.0011492051487076212,0.0025255021302941993,-0.001376296981586578,0.45504026128804276,3
virtual,0.0,0.0013776625516274542,-0.0013776625516274542,7.258671567234061e-10,2
machinesafety,0.0,0.0013795286957913014,-0.0013795286957913014,7.248852469150792e-10,2
worldwide,0.0,0.0013808532091236225,-0.0013808532091236225,7.241899375462753e-10,2
play url,0.0,0.0013817960895809171,-0.0013817960895809171,7.236957803083614e-10,2
sculpt,0.0,0.0013845997336728887,-0.0013845997336728887,7.22230385401778e-10,2
help reduce,0.0,0.0013847370746602715,-0.0013847370746602715,7.221587531504341e-10,2
having,0.0,0.0013864890489947688,-0.0013864890489947688,7.212462298232885e-10,2
technology url,0.0,0.001388602700255912,-0.001388602700255912,7.201483902455015e-10,2
love good,0.0,0.0013918004013328462,-0.0013918004013328462,7.184938288017911e-10,2
spotlight,0.0,0.0013946377643326534,-0.0013946377643326534,7.170320672920232e-10,2
applications register,0.0,0.0013950590720781652,-0.0013950590720781652,7.168155236563018e-10,2
packexpo,0.0,0.001395661296751994,-0.001395661296751994,7.165062193891242e-10,2
url packexpo,0.0,0.001395661296751994,-0.001395661296751994,7.165062193891242e-10,2
repost,0.0009711542255710087,0.0023672912256338724,-0.0013961370000628638,0.4102385949158964,4
tight,0.0,0.0013966662073966972,-0.0013966662073966972,7.159906883892823e-10,2
added,0.0,0.0013979782120930814,-0.0013979782120930814,7.153187300304637e-10,2
added orinet,0.0,0.0013979782120930814,-0.0013979782120930814,7.153187300304637e-10,2
new product,0.0,0.0013979782120930814,-0.0013979782120930814,7.153187300304637e-10,2
essentials,0.0030643982535202255,0.004463967762469889,-0.001399569508949664,0.6864741003725878,10
mist,0.0,0.0013998083277106386,-0.0013998083277106386,7.143835191501529e-10,2
greentea,0.0,0.0013998799695754752,-0.0013998799695754752,7.143469590388603e-10,2
prior,0.0,0.0014008077934720014,-0.0014008077934720014,7.138738119150203e-10,2
wednesday,0.0,0.0014022275095874888,-0.0014022275095874888,7.131510346570164e-10,2
tutorial,0.0,0.0014033477170884842,-0.0014033477170884842,7.125817693722489e-10,2
new purecolorlove,0.0,0.0014044164511502603,-0.0014044164511502603,7.120395082732972e-10,2
sheen,0.0,0.0014049519694370087,-0.0014049519694370087,7.117681038512306e-10,2
foaming,0.0,0.0014097391664654748,-0.0014097391664654748,7.093510793190687e-10,2
hairspray,0.0,0.0014111614291334703,-0.0014111614291334703,7.086361479603493e-10,2
embrace,0.0,0.0014133596865513209,-0.0014133596865513209,7.07533976529728e-10,2
free gives,0.0,0.0014151809477757778,-0.0014151809477757778,7.066234186271826e-10,2
pigment,0.0,0.0014178681222962728,-0.0014178681222962728,7.052842105478687e-10,2
advancednightrepair,0.0,0.0014180669519148529,-0.0014180669519148529,7.051853214296324e-10,2
envy sculpting,0.0,0.0014188785709380826,-0.0014188785709380826,7.047819452471358e-10,2
sculpting blush,0.0,0.0014188785709380826,-0.0014188785709380826,7.047819452471358e-10,2
defines,0.0,0.001429511211270884,-0.001429511211270884,6.99539808723449e-10,2
finish user,0.0,0.0014302397838607866,-0.0014302397838607866,6.991834590151159e-10,2
liplook,0.0,0.001431146521197294,-0.001431146521197294,6.987404745005855e-10,2
ombr,0.0,0.001431146521197294,-0.001431146521197294,6.987404745005855e-10,2
foam,0.0,0.0014339985673447885,-0.0014339985673447885,6.973507659455078e-10,3
rose,0.0022199763729419406,0.0036550146317610535,-0.0014350382588191129,0.607378245231521,8
diverse,0.0,0.0014358233827867749,-0.0014358233827867749,6.964644894991512e-10,2
strategic,0.0,0.0014372226076288254,-0.0014372226076288254,6.957864383681277e-10,2
browlights,0.0,0.001441995074117435,-0.001441995074117435,6.934836444698403e-10,2
colorstay browlights,0.0,0.001441995074117435,-0.001441995074117435,6.934836444698403e-10,2
glisten,0.0,0.001441995074117435,-0.001441995074117435,6.934836444698403e-10,2
glisten url,0.0,0.001441995074117435,-0.001441995074117435,6.934836444698403e-10,2
deebotlife iot,0.0,0.0014433342172636456,-0.0014433342172636456,6.928402218600596e-10,2
autumn,0.0,0.0014441588943599208,-0.0014441588943599208,6.924445801725819e-10,2
robot,0.0,0.0014454978340171093,-0.0014454978340171093,6.918031807278104e-10,2
new wholeblends,0.0,0.0014487598031058834,-0.0014487598031058834,6.902455446140432e-10,2
tried new,0.0,0.0014487598031058834,-0.0014487598031058834,6.902455446140432e-10,2
athletes,0.0,0.001451909936469398,-0.001451909936469398,6.8874795480975e-10,2
skincareroutine,0.0,0.001454140211897202,-0.001454140211897202,6.876915933764175e-10,2
url photo,0.0,0.0014582383921527343,-0.0014582383921527343,6.857589298811317e-10,2
makes,0.0010287390610832932,0.002488614219736346,-0.0014598751586530527,0.41337827836525975,5
congrats,0.0,0.001463728837698856,-0.001463728837698856,6.831866487572412e-10,2
automation,0.0,0.0014655746036924206,-0.0014655746036924206,6.823262335456948e-10,2
harness,0.0,0.0014661975510718215,-0.0014661975510718215,6.820363317255184e-10,2
pump,0.0,0.0014694039715536394,-0.0014694039715536394,6.805480444306447e-10,2
connection,0.0,0.001470860432452344,-0.001470860432452344,6.798741588641694e-10,2
pixibeauty makeup,0.0,0.0014752302677287755,-0.0014752302677287755,6.778602779494977e-10,2
like user,0.0010620161724763581,0.002539164340078723,-0.0014771481676023649,0.4182542091880424,4
mop,0.0,0.001480363834299284,-0.001480363834299284,6.755096119987495e-10,2
levels url,0.0,0.0014825283718403223,-0.0014825283718403223,6.745233469522989e-10,2
video url,0.0,0.001482691884042739,-0.001482691884042739,6.744489600893544e-10,2
watch video,0.0,0.001482691884042739,-0.001482691884042739,6.744489600893544e-10,2
matter,0.0,0.0014848328745673614,-0.0014848328745673614,6.734764675909371e-10,2
drama,0.0,0.001485081244317274,-0.001485081244317274,6.733638332267533e-10,2
event,0.0,0.0014853503595386988,-0.0014853503595386988,6.732418334199114e-10,2
discuss,0.0,0.0014880165617001976,-0.0014880165617001976,6.720355304280829e-10,2
factory,0.0,0.001488549139799463,-0.001488549139799463,6.71795087304222e-10,2
explored,0.0,0.0014886869677705511,-0.0014886869677705511,6.717328901091015e-10,2
glow,0.00656574227135449,0.00805617778083737,-0.0014904355094828795,0.8149947096695083,18
easily,0.0,0.0014931364575439337,-0.0014931364575439337,6.697311516826619e-10,2
look url,0.0,0.0014941887019441643,-0.0014941887019441643,6.692595105488282e-10,2
excited try,0.0,0.0014966507819463362,-0.0014966507819463362,6.681585386481276e-10,2
combo,0.0,0.0014987167025083212,-0.0014987167025083212,6.672375090363085e-10,2
user url,0.013477159382084615,0.014978756130286769,-0.0015015967482021539,0.8997515724910091,49
finance,0.0,0.0015041634663725137,-0.0015041634663725137,6.648213586431592e-10,2
romantic,0.0,0.0015041919143856748,-0.0015041919143856748,6.648087852164795e-10,2
sleek,0.0,0.001507041665430025,-0.001507041665430025,6.635516603657434e-10,2
cutting,0.0,0.0015104055479580284,-0.0015104055479580284,6.620738388374316e-10,2
purecolorenvy liquid,0.0,0.0015128366771510532,-0.0015128366771510532,6.610098858934146e-10,2
case,0.0,0.001519833396133267,-0.001519833396133267,6.579668547132964e-10,2
exciting,0.0,0.0015201692044999162,-0.0015201692044999162,6.578215085413103e-10,2
seconds,0.0,0.0015203284565639143,-0.0015203284565639143,6.577526027516065e-10,2
online,0.0,0.0015227372707404207,-0.0015227372707404207,6.567121055998352e-10,2
live work,0.0,0.0015249742963801172,-0.0015249742963801172,6.55748757023633e-10,2
youtube,0.0,0.0015278567540366016,-0.0015278567540366016,6.545116200870832e-10,2
harsh,0.001332422662410133,0.00286720077177684,-0.0015347781093667068,0.4647120201909342,4
credit,0.0,0.0015349784741535899,-0.0015349784741535899,6.51474933483963e-10,2
anti aging,0.0,0.0015350295547249938,-0.0015350295547249938,6.514532546102673e-10,2
want miss,0.0,0.0015357379406251415,-0.0015357379406251415,6.511527604389227e-10,2
application,0.0,0.0015360328449291849,-0.0015360328449291849,6.510277450447844e-10,2
creamy moisturizing,0.0,0.0015395092232715329,-0.0015395092232715329,6.49557653981048e-10,2
natural finish,0.0,0.0015395092232715329,-0.0015395092232715329,6.49557653981048e-10,2
revloncandid,0.0,0.0015395092232715329,-0.0015395092232715329,6.49557653981048e-10,2
follow,0.0,0.0015402929053826714,-0.0015402929053826714,6.492271670253082e-10,2
business,0.0011010913730623748,0.0026437013738471113,-0.0015426100007847365,0.41649612340427533,5
cars,0.0,0.001542751871686938,-0.001542751871686938,6.481923747454912e-10,2
floor,0.0,0.0015429421118816886,-0.0015429421118816886,6.481124545446114e-10,2
experiences,0.0,0.0015436322756671207,-0.0015436322756671207,6.4782268103328e-10,2
classic,0.0,0.0015440353081425688,-0.0015440353081425688,6.476535828415209e-10,2
year url,0.0,0.0015451541643899335,-0.0015451541643899335,6.471846126419632e-10,2
efforts,0.0010508922440032814,0.0025961444446732694,-0.001545252200669988,0.40478958971435386,4
animated,0.0,0.0015455001998883214,-0.0015455001998883214,6.470397088432733e-10,2
animated short,0.0,0.0015455001998883214,-0.0015455001998883214,6.470397088432733e-10,2
hairlove,0.0,0.0015455001998883214,-0.0015455001998883214,6.470397088432733e-10,2
short,0.0,0.0015455001998883214,-0.0015455001998883214,6.470397088432733e-10,2
short film,0.0,0.0015455001998883214,-0.0015455001998883214,6.470397088432733e-10,2
eyeshadow,0.0,0.0015456315978278332,-0.0015456315978278332,6.469847024079825e-10,2
booth url,0.0,0.0015459716477422487,-0.0015459716477422487,6.468423924937866e-10,2
gentle,0.004967537295836372,0.006514261884081625,-0.001546724588245253,0.7625633394034369,18
robotics,0.0,0.0015507928950495402,-0.0015507928950495402,6.448314294883479e-10,2
magic,0.0,0.0015527149030432172,-0.0015527149030432172,6.440332332716288e-10,2
enhance,0.0009083586905748972,0.0024632805375972475,-0.0015549218470223502,0.3687597402495519,5
battery,0.001774529548366022,0.0033304482116302235,-0.0015559186632642015,0.5328200398482059,6
robotic,0.0,0.0015636646229862114,-0.0015636646229862114,6.395233253091861e-10,2
oily,0.0007838047799368568,0.0023475025017676635,-0.0015636977218308067,0.33388879458606113,5
vacuums,0.0,0.0015645764350559752,-0.0015645764350559752,6.391506205480289e-10,3
support,0.000995547036352975,0.002560303031634776,-0.001564755995281801,0.3888395337049107,5
intimate,0.0,0.0015663750318903958,-0.0015663750318903958,6.384167131129019e-10,2
automate,0.0,0.0015670463404182234,-0.0015670463404182234,6.381432211474808e-10,2
automate ap,0.0,0.0015670463404182234,-0.0015670463404182234,6.381432211474808e-10,2
group,0.0,0.0015677177583630787,-0.0015677177583630787,6.378699188853183e-10,2
trip,0.0,0.0015680985311915517,-0.0015680985311915517,6.377150284060368e-10,2
trip url,0.0,0.0015680985311915517,-0.0015680985311915517,6.377150284060368e-10,2
lipstickenvy,0.0,0.0015707993345075064,-0.0015707993345075064,6.366185529846255e-10,2
story url,0.0,0.0015809303848855726,-0.0015809303848855726,6.325389207063921e-10,2
user shop,0.0,0.001580985937156882,-0.001580985937156882,6.325166947188682e-10,2
pop,0.0,0.0015834803439777894,-0.0015834803439777894,6.315203110487781e-10,2
confidence,0.0,0.0015855736613345993,-0.0015855736613345993,6.306865608044975e-10,2
dove,0.0,0.0015855736613345993,-0.0015855736613345993,6.306865608044975e-10,2
refresh,0.0,0.0015891671769561076,-0.0015891671769561076,6.292604163182759e-10,2
healthy natural,0.0,0.0015918180398949,-0.0015918180398949,6.282125056440575e-10,2
install,0.0,0.0015925729096398758,-0.0015925729096398758,6.279147367879141e-10,2
shadow,0.0,0.001593571447853497,-0.001593571447853497,6.275212829142082e-10,2
recently,0.0,0.0015941875763563606,-0.0015941875763563606,6.272787557774718e-10,3
safer,0.0,0.0015962200493268212,-0.0015962200493268212,6.26480039387585e-10,2
ends,0.0011646735167653746,0.0027627893439821313,-0.0015981158272167567,0.4215571193948221,4
join webinar,0.0,0.001599424462442144,-0.001599424462442144,6.25224899866722e-10,2
purecolorenvy sculpting,0.0,0.0016003169524476469,-0.0016003169524476469,6.248762145808976e-10,2
supremeskin,0.0,0.001600431316373691,-0.001600431316373691,6.248315620572839e-10,2
remove,0.0,0.0016006669043426038,-0.0016006669043426038,6.247395986399568e-10,3
tips,0.0,0.001602452136627792,-0.001602452136627792,6.240435995051691e-10,2
calm,0.0,0.001604776113156623,-0.001604776113156623,6.231398829895607e-10,2
relaxation,0.0,0.001604776113156623,-0.001604776113156623,6.231398829895607e-10,2
migration,0.0,0.0016063809743382955,-0.0016063809743382955,6.225173326579053e-10,2
sale url,0.0,0.0016078090586378367,-0.0016078090586378367,6.21964401808541e-10,2
esteestories,0.0,0.0016080979130952944,-0.0016080979130952944,6.218526815032862e-10,2
esteestories blog,0.0,0.0016080979130952944,-0.0016080979130952944,6.218526815032862e-10,2
don miss,0.0,0.0016082186499341432,-0.0016082186499341432,6.218059959814197e-10,2
mobile,0.0016464863741651075,0.003256014644118368,-0.0016095282699532603,0.5056753591798577,6
smartphone url,0.0,0.0016103054033317055,-0.0016103054033317055,6.210002135681902e-10,2
secret,0.0,0.0016110125396291265,-0.0016110125396291265,6.207276323308345e-10,2
need url,0.0,0.0016127801816534857,-0.0016127801816534857,6.200473013964701e-10,2
connectedcar,0.0,0.0016136955644193676,-0.0016136955644193676,6.196955742021388e-10,2
easier,0.0,0.0016139912576696692,-0.0016139912576696692,6.19582042113567e-10,2
doesn,0.0,0.0016164169955606308,-0.0016164169955606308,6.186522426624896e-10,2
energy fizz,0.0,0.0016172546943439075,-0.0016172546943439075,6.183317957765156e-10,3
fizz,0.0,0.0016172546943439075,-0.0016172546943439075,6.183317957765156e-10,3
fizz sticks,0.0,0.0016172546943439075,-0.0016172546943439075,6.183317957765156e-10,3
sticks,0.0,0.0016172546943439075,-0.0016172546943439075,6.183317957765156e-10,3
security url,0.0,0.0016177286714423329,-0.0016177286714423329,6.18150631212013e-10,2
amp,0.0,0.0016188943465018004,-0.0016188943465018004,6.177055355978922e-10,2
creates,0.001000948680124061,0.002628108082011598,-0.0016271594018875371,0.3808628296508472,5
instant,0.0,0.0016288811502724611,-0.0016288811502724611,6.139183323588788e-10,3
points,0.0,0.0016290886432430136,-0.0016290886432430136,6.13840139107144e-10,2
gear url,0.0,0.0016297616519967046,-0.0016297616519967046,6.135866543192141e-10,2
cloud,0.001445376872247817,0.0030769583604500945,-0.0016315814882022777,0.4697420970515332,5
founded,0.0,0.001631973784506803,-0.001631973784506803,6.127549406006261e-10,2
display,0.0,0.001640246043704247,-0.001640246043704247,6.09664631247631e-10,2
locks,0.0,0.001640973594709721,-0.001640973594709721,6.09394327010789e-10,2
local,0.0011918378954442403,0.002833361866073536,-0.0016415239706292959,0.4206444331359767,5
wrap,0.0,0.0016421885701884912,-0.0016421885701884912,6.089434657776701e-10,2
major,0.0,0.0016449156008340043,-0.0016449156008340043,6.07933926144932e-10,2
corporation,0.0,0.0016466657561546591,-0.0016466657561546591,6.072877848191492e-10,2
whirlpool corporation,0.0,0.0016466657561546591,-0.0016466657561546591,6.072877848191492e-10,2
friendly reminder,0.0,0.001657034141797491,-0.001657034141797491,6.034878667688452e-10,2
reminder,0.0,0.001657034141797491,-0.001657034141797491,6.034878667688452e-10,2
sale,0.0009349601988245457,0.00259427640564806,-0.0016593162068235141,0.36039344050951105,4
sleepbuds,0.0,0.0016604250465125292,-0.0016604250465125292,6.022554294143496e-10,2
successful,0.0,0.0016626508484235845,-0.0016626508484235845,6.014491860072033e-10,2
dramatically,0.0,0.0016639192663414609,-0.0016639192663414609,6.009906968610066e-10,2
lids,0.0,0.0016677205697716573,-0.0016677205697716573,5.996208342847856e-10,3
speaker,0.0,0.001672683343304345,-0.001672683343304345,5.978417872128043e-10,2
busy,0.0,0.0016737073206963419,-0.0016737073206963419,5.974760264455774e-10,2
data,0.0,0.0016751646042208186,-0.0016751646042208186,5.96956261422549e-10,2
large,0.0,0.0016799617227506594,-0.0016799617227506594,5.952516571433626e-10,2
favorite shades,0.0,0.0016821904800077853,-0.0016821904800077853,5.944630000527104e-10,2
rock,0.0,0.0016836826343397569,-0.0016836826343397569,5.93936160539071e-10,2
stem,0.0,0.0016850651402104322,-0.0016850651402104322,5.934488676690982e-10,2
stem education,0.0,0.0016850651402104322,-0.0016850651402104322,5.934488676690982e-10,2
article,0.0010287390610832932,0.002715328434398221,-0.0016865893733149276,0.378863583746333,5
lipstick url,0.0,0.0016866407138533372,-0.0016866407138533372,5.928944980359706e-10,2
secure,0.0,0.0016869817456777018,-0.0016869817456777018,5.927746414383998e-10,2
rescue renew,0.0,0.001693057922022815,-0.001693057922022815,5.906472462646656e-10,2
signal,0.0,0.0017008531010584502,-0.0017008531010584502,5.879402511538205e-10,2
november,0.0,0.0017072078512413089,-0.0017072078512413089,5.857517575772331e-10,2
diversity,0.0,0.0017092892793021312,-0.0017092892793021312,5.850384785793786e-10,2
eye look,0.0,0.0017121976465811419,-0.0017121976465811419,5.840447225311407e-10,2
home audio,0.0,0.0017139270153242606,-0.0017139270153242606,5.834554158231486e-10,2
boiing,0.0,0.0017181965208121928,-0.0017181965208121928,5.820056013995964e-10,2
concealer url,0.0,0.0017181965208121928,-0.0017181965208121928,5.820056013995964e-10,2
waterproof,0.0,0.0017237082794701588,-0.0017237082794701588,5.801445704764149e-10,2
enter win,0.0,0.001726726455697162,-0.001726726455697162,5.791305253483949e-10,2
friday,0.0,0.0017273890988476702,-0.0017273890988476702,5.789083652827177e-10,2
recommend,0.0,0.0017313859765244672,-0.0017313859765244672,5.77571964299837e-10,2
developing,0.0,0.001733817122437714,-0.001733817122437714,5.767620970412709e-10,2
perspective,0.0,0.0017413924527540478,-0.0017413924527540478,5.742530914523182e-10,2
pm url,0.0,0.0017416470678525665,-0.0017416470678525665,5.741691401684618e-10,2
shape,0.0,0.0017506204857980264,-0.0017506204857980264,5.712260353065161e-10,3
doublewear,0.0,0.001753093184659614,-0.001753093184659614,5.704203337164549e-10,2
esteeessentials,0.0,0.001753093184659614,-0.001753093184659614,5.704203337164549e-10,2
purecolorenvy url,0.0,0.001753093184659614,-0.001753093184659614,5.704203337164549e-10,2
engineering,0.0,0.0017590208662858816,-0.0017590208662858816,5.684980881113543e-10,2
stock,0.0,0.0017599310839884507,-0.0017599310839884507,5.682040669260424e-10,2
break,0.0,0.0017638910770395814,-0.0017638910770395814,5.66928430247188e-10,2
surface,0.0,0.0017658301062753233,-0.0017658301062753233,5.663058953859386e-10,2
reach,0.0008978416717326081,0.002667227183851041,-0.0017693855121184328,0.336619871689989,5
user community,0.0,0.0017718925942225528,-0.0017718925942225528,5.643682933696093e-10,2
fit concealer,0.0,0.0017728394853016888,-0.0017728394853016888,5.640668586901202e-10,2
mind body,0.0,0.0017811103171085966,-0.0017811103171085966,5.614475363109028e-10,3
user wcx,0.0,0.0017837339552790842,-0.0017837339552790842,5.60621720789588e-10,2
wcx,0.0,0.0017837339552790842,-0.0017837339552790842,5.60621720789588e-10,2
vacation,0.0,0.0017893618159448889,-0.0017893618159448889,5.588584659235519e-10,2
avon,0.0,0.0017936691087725638,-0.0017936691087725638,5.575164307349862e-10,2
asthma,0.0,0.0017969056862303012,-0.0017969056862303012,5.565122349528379e-10,2
asthma allergy,0.0,0.0017969056862303012,-0.0017969056862303012,5.565122349528379e-10,2
capability,0.0,0.001797726811493791,-0.001797726811493791,5.562580437974381e-10,2
calls,0.0009236634789940798,0.00272497666300902,-0.0018013131840149404,0.33896197798449196,5
expo,0.0,0.0018064097037968556,-0.0018064097037968556,5.535842712450759e-10,3
increase,0.0,0.0018102212042584408,-0.0018102212042584408,5.524186751846344e-10,2
outdoor,0.0,0.0018107109661121257,-0.0018107109661121257,5.522692567521608e-10,2
check,0.004280683786571631,0.006092580657547166,-0.001811896870975535,0.7026060100765906,16
definition,0.0,0.0018120889244014745,-0.0018120889244014745,5.518492972294097e-10,3
leading,0.0,0.0018122451921090015,-0.0018122451921090015,5.518017119330567e-10,3
bold,0.0,0.0018148362955119558,-0.0018148362955119558,5.510138858926069e-10,2
hope,0.0,0.0018154739630505514,-0.0018154739630505514,5.508203476346606e-10,2
retinol serum,0.0,0.0018175413911456582,-0.0018175413911456582,5.501937971379414e-10,2
playlist,0.0,0.001818245212967766,-0.001818245212967766,5.499808234433929e-10,2
lines,0.0009490231577295958,0.0027702022919023645,-0.0018211791341727688,0.3425826197462627,6
signed,0.0,0.0018260075782149054,-0.0018260075782149054,5.476428528461812e-10,2
earnings,0.0,0.0018384273546126165,-0.0018384273546126165,5.439431680273118e-10,3
earnings pg,0.0,0.0018384273546126165,-0.0018384273546126165,5.439431680273118e-10,3
pg url,0.0,0.0018384273546126165,-0.0018384273546126165,5.439431680273118e-10,3
url earnings,0.0,0.0018384273546126165,-0.0018384273546126165,5.439431680273118e-10,3
process,0.0,0.0018434793363441438,-0.0018434793363441438,5.424525134307585e-10,3
cloud url,0.0,0.0018536033049344537,-0.0018536033049344537,5.394897585683101e-10,2
limited time,0.0,0.001857027649259997,-0.001857027649259997,5.384949437128698e-10,3
order,0.0008978416717326081,0.0027558764574039133,-0.001858034785671305,0.3257916986789023,5
sugar,0.0008528115085213947,0.00271407923448069,-0.0018612677259592953,0.31421761692611505,5
iot url,0.0,0.0018650244799175212,-0.0018650244799175212,5.361859912466339e-10,2
naturally user,0.0,0.0018713494399329221,-0.0018713494399329221,5.343737402146929e-10,2
listening,0.0,0.0018780632901913672,-0.0018780632901913672,5.324634184003674e-10,2
girls,0.0,0.0018808663475449873,-0.0018808663475449873,5.31669887535383e-10,2
tide,0.0,0.0018837398954859815,-0.0018837398954859815,5.308588525759038e-10,2
hey,0.0,0.001886111295400776,-0.001886111295400776,5.301914059410373e-10,2
blue,0.0,0.0018925452575698127,-0.0018925452575698127,5.283889489415409e-10,3
halloween,0.0017305301800678956,0.003625414559042126,-0.0018948843789742304,0.4773330476853901,3
acquisitions,0.0,0.0019001915604447452,-0.0019001915604447452,5.262627307110471e-10,2
oxford,0.0,0.0019007377211521606,-0.0019007377211521606,5.261115136220496e-10,2
natural look,0.0,0.001903326792032073,-0.001903326792032073,5.2539585091794e-10,3
companies,0.0,0.0019061680859588522,-0.0019061680859588522,5.246127069493775e-10,2
tune,0.0018230275125345557,0.0037320614406352393,-0.0019090339281006836,0.4884773581690494,6
oil free,0.0,0.0019120025540533309,-0.0019120025540533309,5.230118533874592e-10,3
season,0.00267537152555292,0.0045885445690503545,-0.0019131730434974346,0.5830544927067277,9
record,0.0,0.0019134653882652763,-0.0019134653882652763,5.226120135802275e-10,2
beige,0.0,0.0019145066239691648,-0.0019145066239691648,5.223277824991105e-10,2
production,0.0,0.0019148359114664042,-0.0019148359114664042,5.222379596546996e-10,3
tech url,0.0,0.0019254331095402326,-0.0019254331095402326,5.193636665567794e-10,3
deebotlife,0.0,0.001928253379867295,-0.001928253379867295,5.186040433909247e-10,3
smarthome,0.0,0.001928253379867295,-0.001928253379867295,5.186040433909247e-10,3
panel,0.0,0.0019337710756216321,-0.0019337710756216321,5.171242925750219e-10,3
selected,0.0,0.0019348398840073706,-0.0019348398840073706,5.168386323585585e-10,2
transformation,0.0,0.0019364904013259455,-0.0019364904013259455,5.163981183686147e-10,2
immersive,0.0,0.0019420778239808887,-0.0019420778239808887,5.149124237643981e-10,2
areas,0.0,0.00195454610765493,-0.00195454610765493,5.116277357550676e-10,3
user wearing,0.0,0.0019642239499383547,-0.0019642239499383547,5.091069170204737e-10,3
avonrep,0.0,0.0019664894559210853,-0.0019664894559210853,5.085203973407978e-10,2
roi,0.0,0.001970621147672815,-0.001970621147672815,5.074542109088221e-10,2
giving,0.0,0.001972046507792341,-0.001972046507792341,5.070874320364729e-10,2
explain,0.0,0.0019750675142487474,-0.0019750675142487474,5.063118056873394e-10,2
reliable,0.0,0.0019817905264559606,-0.0019817905264559606,5.045941970888858e-10,2
million,0.0011504116864122233,0.0031377931879792444,-0.0019873815015670213,0.3666308192180326,5
aging,0.0,0.0019991288861790062,-0.0019991288861790062,5.002178731012743e-10,3
nutrisse,0.0,0.002006731748256237,-0.002006731748256237,4.983227082397206e-10,2
colorstay brow,0.0,0.0020114267891382397,-0.0020114267891382397,4.971595311859562e-10,3
pretty,0.0,0.002015629817779044,-0.002015629817779044,4.961228449208716e-10,2
master,0.0,0.002016270631874764,-0.002016270631874764,4.959651664291798e-10,2
sign,0.0,0.0020179889816384798,-0.0020179889816384798,4.95542844189625e-10,2
happy,0.0038455110341774163,0.005868441027572838,-0.002022929993395422,0.6552866453720871,12
dimensional,0.0,0.00202299048750533,-0.00202299048750533,4.943176973307679e-10,3
dermatologists,0.0,0.0020235807359085508,-0.0020235807359085508,4.941735122106926e-10,3
rose url,0.0,0.0020255835430750403,-0.0020255835430750403,4.936848953601855e-10,3
looking brows,0.0,0.002028808191533759,-0.002028808191533759,4.929002178126605e-10,3
bring,0.0019263254528037758,0.003955909354710364,-0.002029583901906588,0.48694883542342055,6
did,0.003980911514644929,0.006014388341528014,-0.0020334768268830848,0.6618979834567253,12
common,0.0,0.002038728633673284,-0.002038728633673284,4.905017681081694e-10,2
myths,0.0,0.002038728633673284,-0.002038728633673284,4.905017681081694e-10,2
drops,0.0,0.0020564430763492397,-0.0020564430763492397,4.862765281541381e-10,2
edgecomputing,0.0,0.0020593321119120813,-0.0020593321119120813,4.855943311571584e-10,3
high speed,0.0,0.0020694475519206,-0.0020694475519206,4.83220750672664e-10,2
scientific,0.0,0.002070016703023171,-0.002070016703023171,4.830878891249789e-10,2
think,0.001445376872247817,0.0035189091182489364,-0.0020735322460011195,0.41074572382145325,5
mud,0.0,0.002076432829223149,-0.002076432829223149,4.815951594699707e-10,3
mud mask,0.0,0.002076432829223149,-0.002076432829223149,4.815951594699707e-10,3
gt gt,0.0,0.0020825677146249187,-0.0020825677146249187,4.801764631696159e-10,3
gt url,0.0,0.0020825677146249187,-0.0020825677146249187,4.801764631696159e-10,3
ice,0.0,0.0020885283978351343,-0.0020885283978351343,4.788060342189959e-10,2
automotive,0.0,0.002088556281821588,-0.002088556281821588,4.787996417549374e-10,3
design,0.0014365203943244404,0.00352844970306467,-0.0020919293087402297,0.40712508773176254,6
culture,0.0,0.002093901793458222,-0.002093901793458222,4.775773164943205e-10,2
tlc,0.0,0.0020947271430068293,-0.0020947271430068293,4.773891448636042e-10,3
clinique,0.0,0.002100784531116868,-0.002100784531116868,4.760126441869524e-10,2
mobility,0.0,0.0021043517603776232,-0.0021043517603776232,4.752057228993624e-10,3
sleep,0.0009814917058994864,0.003090756016685094,-0.0021092643107856078,0.31755716118757293,5
mwc,0.0,0.002110347975047358,-0.002110347975047358,4.738555021968373e-10,3
strategy,0.0,0.002115498915165646,-0.002115498915165646,4.727017311890218e-10,2
perfectly,0.0010075450710290397,0.00312564792358915,-0.0021181028525601104,0.3223475888319943,5
buy,0.0,0.0021196739411982915,-0.0021196739411982915,4.717706719378314e-10,2
monsieurbig,0.0,0.002122080202006906,-0.002122080202006906,4.712357235994372e-10,2
read url,0.0009389914691311596,0.003062151135217273,-0.0021231596660861137,0.30664439093986445,5
holiday season,0.0,0.00212539579874228,-0.00212539579874228,4.705006004628678e-10,3
comment,0.0,0.0021345215431351557,-0.0021345215431351557,4.684890638595874e-10,3
super natural,0.0,0.002135154468685882,-0.002135154468685882,4.683501892709043e-10,3
superlustrous,0.0,0.002135154468685882,-0.002135154468685882,4.683501892709043e-10,3
superlustrous thegloss,0.0,0.002135154468685882,-0.002135154468685882,4.683501892709043e-10,3
thegloss,0.0,0.002135154468685882,-0.002135154468685882,4.683501892709043e-10,3
thegloss super,0.0,0.002135154468685882,-0.002135154468685882,4.683501892709043e-10,3
makeup artist,0.0,0.002137220255295621,-0.002137220255295621,4.678974930423267e-10,3
